,msg,count
26298,簽約,10
26299,簽訂,2
26300,簽賣,1
26301,簽輕,1
26302,簿睇,1
26303,籃牙,2
26304,籃色,1
26305,籌碼,1
26306,籠統,1
26307,米分,2
26308,米咁,1
26309,米咩,1
26310,米唔,2
26311,米囯,1
26312,米奇,2
26313,米奇林,1
26314,米弓,3
26315,米抄,1
26316,米換機,1
26317,米火頁,2
26318,米用,2
26319,米田,17
26320,米當,1
26321,米算,1
26322,米線,8
26323,米色,1
26324,米華痿,1
26325,米買,1
26326,米退咯,1
26327,米鬼豪,1
26328,粉係,1
26329,粉們,2
26330,粉吖,1
26331,粉咩,1
26332,粉嘜粉,1
26333,粉塵,1
26334,粉妹,2
26335,粉嶺,2
26336,粉末,1
26337,粉真,1
26338,粉笨囉,1
26339,粉粥,2
26340,粉紅,2
26341,粉絲,8
26342,粉腸,1
26343,粉話,1
26344,粉講,1
26345,粉買,1
26346,粉錢,1
26347,粉錯,5
26348,粉點,1
26349,粒dac,1
26350,粒u,4
26351,粒u點,1
26352,粒圓制,1
26353,粒電,4
26354,粗到咁,1
26355,粗吓,1
26356,粗嘅,1
26357,粗少,1
26358,粗戴架,1
26359,粗果,1
26360,粗無,1
26361,粗用,5
26362,粗糙,1
26363,粗边,1
26364,粗過,3
26365,粗過x,1
26366,粗邊,7
26367,粗邊框,1
26368,粗麵,1
26369,粟米片,2
26370,粵語,3
26371,粹為,1
26372,精信,2
26373,精們,1
26374,精傳,1
26375,精冼,1
26376,精力,2
26377,精品,1
26378,精工,1
26379,精工錶,1
26380,精彩,8
26381,精打,1
26382,精明,7
26383,精果,1
26384,精準,3
26385,精為,1
26386,精確,2
26387,精確來,1
26388,精神,35
26389,精細,1
26390,精美,4
26391,精致,1
26392,精若,2
26393,精英,6
26394,精華,1
26395,精裝,2
26396,精警,2
26397,精過,1
26398,精采,1
26399,精鍊,1
26400,精雕,1
26401,精靈,12
26402,精髓,1
26403,糕車,2
26404,糕點,1
26405,糖果,1
26406,糖果品,1
26407,糖果市,2
26408,糖衣包裝,1
26409,糜蟈,5
26410,糜蟈話,1
26411,糟下,2
26412,糟矽,1
26413,糟糕,1
26414,糟遇,1
26415,糧油,1
26416,糧食,1
26417,糯米,1
26418,糯米糯,1
26419,糸光,1
26420,糸統,1
26421,系onl9,1
26422,系whatstickers,1
26423,系xs,1
26424,系之後,1
26425,系個,1
26426,系兵,1
26427,系列,87
26428,系化,1
26429,系咩,1
26430,系咪,3
26431,系度,1
26432,系果,61
26433,系用,2
26434,系統,84
26435,系统,2
26436,系見,1
26437,系點,2
26438,糾紛,1
26439,紀元,3
26440,紀念,3
26441,紀錄,1
26442,約佢,4
26443,約個,1
26444,約出機,1
26445,約即,1
26446,約咗,1
26447,約咪,60
26448,約啲,1
26449,約定,3
26450,約攞,1
26451,約會,4
26452,約期,2
26453,約當,1
26454,約萬,1
26455,約話,1
26456,約過,2
26457,約達,1
26458,約黎約,1
26459,紅圈,1
26460,紅外,1
26461,紅日,1
26462,紅機,1
26463,紅白,1
26464,紅磡,2
26465,紅米,3
26466,紅米note1,1
26467,紅紅,10
26468,紅線,1
26469,紅色,48
26470,紅色機,1
26471,紅色襯,1
26472,紅蓮,1
26473,紅血球,2
26474,紅隧,1
26475,紋制,16
26476,紋解,1
26477,紋身,1
26478,紋鎖吾買x,1
26479,納入,1
26480,納指,2
26481,納米鍍膜,1
26482,紐約,14
26483,紐約時,1
26484,純個人,1
26485,純劏機,1
26486,純情,39
26487,純潔,1
26488,純益,3
26489,純碎詐騙,1
26490,純粹,6
26491,純要,1
26492,純計,2
26493,純銀,1
26494,純雨,2
26495,純音,2
26496,紙仲話,1
26497,紙包,2
26498,紙寫,1
26499,紙巾,1
26500,紙皮,1
26501,紙落,1
26502,紙買,1
26503,級定,1
26504,級從,1
26505,級數,10
26506,級槌,1
26507,級機,1
26508,級版,1
26509,級班,2
26510,級粒,1
26511,級能,1
26512,紛爭㩒,1
26513,紛紛,1
26514,素养,1
26515,素冇iphone,1
26516,素同,1
26517,素嘅,1
26518,素導,1
26519,素拉,1
26520,素會,1
26521,素有,1
26522,素材,1
26523,素果d,1
26524,素討,1
26525,素質,2
26526,素高,1
26527,素點,1
26528,索媽,1
26529,索尼,4
26530,索尼機,1
26531,索性,2
26532,索數據,1
26533,索泥,1
26534,紧fiio,1
26535,紧i7,1
26536,紧果,1
26537,紫圈,1
26538,紫棋,2
26539,紫琪,1
26540,紫米,1
26541,紫色,1
26542,紫色光芒,2
26543,紫陽,2
26544,紫陽喎,2
26545,紮鋪,1
26546,累升,1
26547,累死,1
26548,累積,2
26549,累親,5
26550,累計,5
26551,累计,1
26552,累贅,2
26553,細佬,1
26554,細個,9
26555,細咗,1
26556,細嘅,1
26557,細妹,3
26558,細廠,1
26559,細機,18
26560,細機應,1
26561,細測,1
26562,細番,1
26563,細盟,1
26564,細碎,1
26565,細算,1
26566,細節,3
26567,細緻,1
26568,細緻度,1
26569,細聲,6
26570,細舖,1
26571,細舖幫,1
26572,細路,1
26573,細過,1
26574,細過部,1
26575,細部,3
26576,細都會,72
26577,終人,1
26578,終係,2
26579,終唔,2
26580,終国人毒,1
26581,終於,138
26582,終於攞機,1
26583,終極,4
26584,終止,1
26585,終生,2
26586,終目,2
26587,終結,1
26588,終蟈,1
26589,終身,2
26590,終都係,1
26591,終都係咁,1
26592,組件,6
26593,組合,1
26594,組織,4
26595,組裝,25
26596,組裝iphone,1
26597,組裝費,1
26598,結交,1
26599,結他,3
26600,結合,2
26601,結婚,7
26602,結婚變,1
26603,結局,5
26604,結後,1
26605,結手,2
26606,結晶,3
26607,結束,13
26608,結果,65
26609,結果鬆,1
26610,結果點,1
26611,結構,4
26612,結構嘅,1
26613,結構複,1
26614,結滙,1
26615,結界,2
26616,結衣,2
26617,結論,22
26618,絕世,1
26619,絕對,59
26620,絕弦,1
26621,絕技,1
26622,絕無,1
26623,絕話,1
26624,絕配,1
26625,絡人,9
26626,絡作,1
26627,絡切換,1
26628,絡唔,1
26629,絡商,2
26630,絡用,1
26631,絡裹,1
26632,絡過,1
26633,給予,3
26634,給射,1
26635,統唔,1
26636,統御,2
26637,統感,1
26638,統機,2
26639,統治,1
26640,統統,1
26641,統計,11
26642,統黎寫,1
26643,絲位,1
26644,絲寶,3
26645,絲話,6
26646,絶世,1
26647,絶冇卡機,1
26648,綁咗,60
26649,綁張,1
26650,經aeon,60
26651,經icloud,1
26652,經lag,1
26653,經online,1
26654,經九號,1
26655,經估,1
26656,經係,2
26657,經入,2
26658,經入唔,1
26659,經典,7
26660,經冇,1
26661,經升,1
26662,經同,3
26663,經好,3
26664,經好決,1
26665,經定,73
26666,經將,1
26667,經屈機,2
26668,經差,1
26669,經常,23
26670,經常係,1
26671,經常冇電,1
26672,經常卡頓,1
26673,經常性,1
26674,經常監,1
26675,經心,3
26676,經怪,1
26677,經想,1
26678,經換,5
26679,經擁,2
26680,經會,1
26681,經檢,1
26682,經歷,4
26683,經減,1
26684,經測,1
26685,經濟,38
26686,經濟來,2
26687,經濟數據,1
26688,經營,3
26689,經理,3
26690,經理人,1
26691,經系,2
26692,經紀,1
26693,經經,1
26694,經製,1
26695,經見,1
26696,經記,1
26697,經話唔,2
26698,經識,1
26699,經費,1
26700,經過,96
26701,經部署,1
26702,經開,1
26703,經驗,17
26704,經驗談,1
26705,綜合,7
26706,綠圈,1
26707,綠線,1
26708,綠聯,1
26709,綠色,7
26710,綠葉,1
26711,綫充,1
26712,維修,13
26713,維修會,1
26714,維持,11
26715,維機,1
26716,維權,1
26717,維爾京,2
26718,維穩,2
26719,維護,18
26720,綱絡,3
26721,網上,20
26722,網上傳,1
26723,網內,1
26724,網全,1
26725,網典,2
26726,網友,21
26727,網同,1
26728,網名鳩,1
26729,網吧,3
26730,網咁樣,2
26731,網唔,1
26732,網問,1
26733,網址,18
26734,網外,1
26735,網多,1
26736,網岀plan,1
26737,網差,4
26738,網想,1
26739,網慢,1
26740,網慢人,1
26741,網放,1
26742,網會,1
26743,網查,1
26744,網民,9
26745,網界,1
26746,網登,1
26747,網登記,1
26748,網睇,4
26749,網睇係,2
26750,網睇過,1
26751,網窒,1
26752,網站,33
26753,網絡,36
26754,網絡咁,1
26755,網絡商,1
26756,網絡問題,1
26757,網見,1
26758,網見csl,1
26759,網見d,1
26760,網見唔,1
26761,網訂,6
26762,網話,1
26763,網講,1
26764,網買,2
26765,網貸,1
26766,網購,2
26767,網路,12
26768,網通,3
26769,網速,5
26770,網速測,1
26771,網連,1
26772,網頁,12
26773,網頁d,1
26774,網頁瀏,2
26775,網騙,1
26776,網點,1
26777,綺貞,1
26778,綿標,1
26779,緊喎,1
26780,緊嘅,1
26781,緊妳,3
26782,緊廷禧,2
26783,緊張,3
26784,緊皮,1
26785,緊繃,1
26786,緊記,1
26787,緊買,2
26788,緊轉,1
26789,緊迫,2
26790,緊部,3
26791,緒來,1
26792,緘默,3
26793,線reset,1
26794,線係,1
26795,線備份,2
26796,線入,1
26797,線冇,1
26798,線加,1
26799,線唷,1
26800,線啦,1
26801,線嘅,2
26802,線後,1
26803,線應,1
26804,線採,1
26805,線會,1
26806,線材,3
26807,線條,1
26808,線段,1
26809,線流媒體,1
26810,線視,1
26811,線視頻,1
26812,線路,1
26813,線進行,1
26814,線過,1
26815,緣份,9
26816,編則,1
26817,編碼,7
26818,編碼器,1
26819,編號,2
26820,編輯,10
26821,編輯器,3
26822,編野,1
26823,緩慢,4
26824,緩衝區,1
26825,緬甸,1
26826,練習,17
26827,緻度,5
26828,縂之無,1
26829,縮個,2
26830,縮圖,4
26831,縮放,3
26832,縮放筆,1
26833,縮水,1
26834,縮減,2
26835,縮版,1
26836,縮短,1
26837,縮短鍊,1
26838,縮粉,1
26839,縮細,1
26840,縮頭,2
26841,縱使應,1
26842,總之,1
26843,總之apple,1
26844,總之千錯萬,1
26845,總之激,2
26846,總之電,1
26847,總係,1
26848,總值,2
26849,總傻,1
26850,總共,4
26851,總分,1
26852,總功率,1
26853,總動,4
26854,總動員,6
26855,總嘅,1
26856,總好過,2
26857,總害,1
26858,總幾,1
26859,總括,3
26860,總數,2
26861,總會,6
26862,總月費,1
26863,總有,3
26864,總有人,2
26865,總有千萬,1
26866,總有點,1
26867,總比,1
26868,總獲利,1
26869,總理,5
26870,總盟,1
26871,總知,3
26872,總結,9
26873,總統,26
26874,總經,2
26875,總經理,1
26876,總裁,6
26877,總覺,2
26878,總計,3
26879,總評,2
26880,總話,1
26881,總警,1
26882,總部,6
26883,總銷售,1
26884,總長,1
26885,總額,2
26886,總體,2
26887,總體利潤,1
26888,績升,1
26889,績強,1
26890,績應,1
26891,績表,1
26892,繁中,4
26893,繁体,1
26894,繁真,1
26895,繁簡,1
26896,繁複,1
26897,繁體,6
26898,織田信長,3
26899,繞過,2
26900,繪圖,1
26901,繫人,6
26902,繫統,1
26903,繳果,1
26904,繳械,1
26905,繳費,1
26906,繼偉,1
26907,繼續,72
26908,繼續扮,2
26909,續咁,1
26910,續捧,1
26911,續步,2
26912,續步減,1
26913,續法,1
26914,續用,2
26915,續約,32
26916,續續,3
26917,續航,7
26918,續費,127
26919,纠错,1
26920,红色,1
26921,级别,1
26922,纪念版,1
26923,组織,2
26924,组装,1
26925,组裝,2
26926,细孖,3
26927,细心,1
26928,细机,2
26929,细胆,1
26930,细路,1
26931,终於,1
26932,经常,2
26933,经济,1
26934,经济学家,1
26935,绑架,1
26936,结婚,1
26937,结果,1
26938,结论,1
26939,绝对,1
26940,绝對,2
26941,继续,2
26942,续航,1
26943,绳挂颈,1
26944,综合,1
26945,缐炸,2
26946,缸油,1
26947,缺乏,2
26948,缺女,1
26949,缺少,1
26950,缺水,1
26951,缺点,1
26952,缺進口,3
26953,缺陷,4
26954,缺電,1
26955,缺點,33
26956,罐為,3
26957,网站,1
26958,网络,2
26959,罕有,1
26960,罪人,1
26961,罪名,1
26962,罪咁,1
26963,罪證,1
26964,置dac,4
26965,置harddisk,1
26966,置hardisk,1
26967,置max,1
26968,置quad,1
26969,置儲存,1
26970,置充電,1
26971,置充電器,1
26972,置密碼,1
26973,置對,1
26974,置屬性,1
26975,置後,1
26976,置於,3
26977,置時間,1
26978,置評,1
26979,置電,1
26980,罰易縮,2
26981,罰款,1
26982,罰税,1
26983,罰錢,1
26984,罵人,1
26985,罵戰,1
26986,罵街,1
26987,罷工,1
26988,罷買,27
26989,羅冠,1
26990,羅友,1
26991,羅志,1
26992,羅志祥,1
26993,羅素,1
26994,羈人,2
26995,美人,2
26996,美仙,2
26997,美企,1
26998,美企業,1
26999,美佬,2
27000,美使乜,1
27001,美債,2
27002,美元,79
27003,美利堅國,1
27004,美制,1
27005,美加,1
27006,美加徵,1
27007,美加淨,4
27008,美化,1
27009,美吧,1
27010,美咁,1
27011,美国,26
27012,美國,505
27013,美國d,1
27014,美國人,1
27015,美國佬,6
27016,美國制,3
27017,美國廠,2
27018,美國應,1
27019,美國期,1
27020,美國現,1
27021,美國認唔,1
27022,美國话,1
27023,美國重,1
27024,美國食,1
27025,美圖,2
27026,美塊,1
27027,美外,1
27028,美多處,1
27029,美夢,1
27030,美女,5
27031,美好,10
27032,美字,1
27033,美學,1
27034,美容,3
27035,美實,1
27036,美少女,6
27037,美屬,3
27038,美帝,42
27039,美帝咪,60
27040,美帝國,1
27041,美帝市,1
27042,美帝手機,1
27043,美徵,1
27044,美心,1
27045,美情,1
27046,美感,18
27047,美斯比,1
27048,美方,7
27049,美旗,2
27050,美日,1
27051,美日分,1
27052,美日韓,1
27053,美服,1
27054,美歐,1
27055,美漢奸,2
27056,美濤,1
27057,美爹,4
27058,美犬唔,1
27059,美狗,2
27060,美白痴,1
27061,美真,1
27062,美磨擦,1
27063,美簽,1
27064,美組,72
27065,美股,17
27066,美腿,2
27067,美與,1
27068,美藉,1
27069,美製,1
27070,美觀,4
27071,美講,1
27072,美譽,1
27073,美貨,3
27074,美貿,9
27075,美資,7
27076,美賣,2
27077,美軍,7
27078,美酒,1
27079,美野,1
27080,美金,19
27081,美金会,1
27082,美銀,3
27083,美関,2
27084,美關,3
27085,美雙,1
27086,美顏,1
27087,美食,1
27088,美麗,3
27089,羚羊,1
27090,羡慕,1
27091,群众,1
27092,群島,5
27093,群眾,1
27094,群組,3
27095,群聯,1
27096,群裡拔,1
27097,群雄,2
27098,羨慕,12
27099,義差,2
27100,義意,1
27101,義都,1
27102,義隆,2
27103,羽衣,2
27104,羽衣甘藍,3
27105,羽西,1
27106,翁失,2
27107,翅膀,1
27108,習團,16
27109,習帝,2
27110,習慣,30
27111,習慣來,1
27112,習慣嘅,16
27113,習慣必須,1
27114,習慣性,3
27115,習慣觀,1
27116,習慣銜,1
27117,習爺,1
27118,習特電,1
27119,習種,3
27120,習緦,1
27121,習總,2
27122,習豬,1
27123,習近平,7
27124,翡翠,1
27125,翻來,1
27126,翻修,1
27127,翻修機,1
27128,翻入,1
27129,翻唔,2
27130,翻唱,1
27131,翻左,1
27132,翻新,6
27133,翻新機,5
27134,翻果,1
27135,翻牆,1
27136,翻版,1
27137,翻版歌,1
27138,翻生,2
27139,翻看,1
27140,翻紅,1
27141,翻華,2
27142,翻華國,2
27143,耀光嗎,2
27144,老中恐佈,1
27145,老中青,2
27146,老人,5
27147,老人家,8
27148,老作,5
27149,老兄,4
27150,老公,17
27151,老公係,1
27152,老共,2
27153,老化,7
27154,老匯,1
27155,老千,1
27156,老友,4
27157,老呀,2
27158,老味,2
27159,老咗,1
27160,老土,3
27161,老大,2
27162,老夫子,2
27163,老奉,1
27164,老套,2
27165,老姐,1
27166,老婆,53
27167,老婆部,1
27168,老实,1
27169,老實,13
27170,老實人,1
27171,老實講,75
27172,老尾,21
27173,老屈,4
27174,老師,8
27175,老幾,1
27176,老底,1
27177,老弱婦孺,1
27178,老手,4
27179,老早,2
27180,老會,2
27181,老朋友,1
27182,老本,21
27183,老款,1
27184,老殘,1
27185,老殘蝗,1
27186,老母,2
27187,老毛,1
27188,老滙,1
27189,老爸,1
27190,老爺,1
27191,老爺部,1
27192,老特,1
27193,老破,1
27194,老納,1
27195,老細,2
27196,老總,4
27197,老美,20
27198,老美先,1
27199,老美讲,1
27200,老習身邊,2
27201,老脾,1
27202,老花,2
27203,老虎,13
27204,老襯,8
27205,老西,2
27206,老親,1
27207,老謀,2
27208,老豆,11
27209,老賺,2
27210,老鄧,2
27211,老野,1
27212,老野講,1
27213,老闆,19
27214,老闆話,1
27215,老電,1
27216,老鬼,2
27217,老鹰,1
27218,老鹵,1
27219,老點,2
27220,老鼠,12
27221,考偷,1
27222,考古,3
27223,考慮,10
27224,考用,1
27225,考盧,1
27226,考究,1
27227,考虑,1
27228,考證,1
27229,考量,4
27230,考順,2
27231,考驗,3
27232,而且,96
27233,而今,1
27234,而家國,1
27235,而已,73
27236,而擁,1
27237,而是,6
27238,而言,12
27239,耐久,1
27240,耐之前,3
27241,耐仲,1
27242,耐個,1
27243,耐包隻,1
27244,耐唔,1
27245,耐心,3
27246,耐性,2
27247,耐應,1
27248,耐無,1
27249,耐無食,1
27250,耐用,22
27251,耐用咗,1
27252,耐用啲,1
27253,耐用度,2
27254,耐用性,1
27255,耐過,2
27256,耐都,1
27257,耐都無,1
27258,耐隊,1
27259,耕地,1
27260,耕田,1
27261,耕耘,1
27262,耗損,1
27263,耗电,1
27264,耗盡,2
27265,耗電,2
27266,耗電量,5
27267,耳仔,1
27268,耳擴,4
27269,耳放,1
27270,耳机,4
27271,耳機,29
27272,耳機口,1
27273,耳機孔,1
27274,耳機線,1
27275,耳筒,3
27276,耳群乜,1
27277,耽擱,2
27278,耿耿,1
27279,聆聲,4
27280,聆聽者,1
27281,聊九up,1
27282,聊天,8
27283,聊野,1
27284,联想,1
27285,联通,3
27286,聖意,1
27287,聖柏納,1
27288,聖節,2
27289,聖誕,3
27290,聖誕應,1
27291,聖誕燈,2
27292,聖誕節,1
27293,聚會,3
27294,聚焦,1
27295,聚能,1
27296,聚近,1
27297,聚集,5
27298,聚集地,1
27299,聞來,1
27300,聞名,1
27301,聞當,1
27302,聞芒,2
27303,聞話,1
27304,聯交,1
27305,聯卡,1
27306,聯合,1
27307,聯合國,2
27308,聯名,2
27309,聯彈,1
27310,聯發,3
27311,聯發科,2
27312,聯盟,44
27313,聯盟d,1
27314,聯盟報,1
27315,聯盟幣,1
27316,聯盟幣同時,1
27317,聯盟幣購買,1
27318,聯絡,11
27319,聯絡番,1
27320,聯繫,5
27321,聯繫人,10
27322,聯詠,2
27323,聯賽,2
27324,聯通,11
27325,聯邦調,1
27326,聯電,2
27327,聰明,12
27328,聰明嘅,1
27329,聲係,1
27330,聲入,1
27331,聲動,1
27332,聲嗎,1
27333,聲定,2
27334,聲底,2
27335,聲控,1
27336,聲明,1
27337,聲會,1
27338,聲東擊西,1
27339,聲果,1
27340,聲氣,4
27341,聲無乜,1
27342,聲無畫面,1
27343,聲稱,7
27344,聲聲話,1
27345,聲話,2
27346,聲譽,2
27347,聲量,2
27348,聲音,17
27349,聲音function,1
27350,聲響,1
27351,聳立,2
27352,職位,2
27353,職員,24
27354,職員吾會,1
27355,職員幫,1
27356,職員會,1
27357,職員講,1
27358,職員都話,2
27359,職場,1
27360,職業,3
27361,職責,1
27362,聽人,8
27363,聽人講,2
27364,聽佢,3
27365,聽便,1
27366,聽個,2
27367,聽咗,1
27368,聽唔,72
27369,聽唔明,72
27370,聽啫,1
27371,聽啲系,1
27372,聽師,1
27373,聽後,1
27374,聽感,1
27375,聽日,1
27376,聽日攞機,1
27377,聽晚,2
27378,聽歌,14
27379,聽為,1
27380,聽無損,1
27381,聽特帝呼應,1
27382,聽筒,2
27383,聽聞,6
27384,聽聽,1
27385,聽落,1
27386,聽話,6
27387,聽講,6
27388,聽途,1
27389,聽過,14
27390,聽過話,1
27391,聽邊,1
27392,聽鋼琴,1
27393,聽電,1
27394,聽音,1
27395,聽音樂,1
27396,聽黃,1
27397,肉加,1
27398,肉包,2
27399,肉味,2
27400,肉痛,11
27401,肉眼,2
27402,肉蟹,1
27403,肉赤,1
27404,肉赤啦,1
27405,肉酸,13
27406,肉餅,3
27407,肉體,1
27408,肌膚,2
27409,肖建,1
27410,肚空,1
27411,肚腩,10
27412,肚餓,5
27413,股份,12
27414,股價,29
27415,股價反彈,2
27416,股場,1
27417,股市,10
27418,股本,3
27419,股東,3
27420,股業,1
27421,股權,3
27422,股民,1
27423,股淪,1
27424,股災,1
27425,股短,1
27426,股破,1
27427,股票,17
27428,股策,1
27429,股賺,1
27430,股難,2
27431,肥仔,1
27432,肥佬,1
27433,肥侵,1
27434,肥婆,5
27435,肥布,2
27436,肥底,2
27437,肥水,1
27438,肥花,2
27439,肩負,1
27440,肯們,2
27441,肯定,94
27442,肯屈,1
27443,肯德基,3
27444,肯換,1
27445,肯換機,2
27446,肯粒雷,1
27447,肯肯,73
27448,肯花萬,1
27449,肯貴,1
27450,胃x,1
27451,胃信,9
27452,胃唔,2
27453,胃記,1
27454,背係,1
27455,背個,1
27456,背光,3
27457,背包,1
27458,背叛,1
27459,背同i6,1
27460,背后,1
27461,背向,1
27462,背咩,1
27463,背咪,2
27464,背唔,1
27465,背對,1
27466,背幾,1
27467,背彈,1
27468,背後,9
27469,背心,2
27470,背應,1
27471,背換,1
27472,背擁,1
27473,背既殻,1
27474,背景,16
27475,背會,1
27476,背殻,1
27477,背熱,1
27478,背特,1
27479,背緣故,1
27480,背脊,2
27481,背著,1
27482,背蓋,1
27483,背部,3
27484,背鏡,1
27485,背面,6
27486,背顯,1
27487,胖哥,1
27488,胡亂,1
27489,胡亂連結,1
27490,胡同,1
27491,胡夏,5
27492,胡杏兒,1
27493,胡言亂語,1
27494,胡邦,2
27495,胡錫進,1
27496,胡鴻,1
27497,胶㖞,1
27498,能力,286
27499,能否,4
27500,能够,1
27501,能源,2
27502,能為,1
27503,能生,2
27504,能管,1
27505,能耐,1
27506,能過,1
27507,能量,12
27508,脆弱,4
27509,脊咪,2
27510,脛位,1
27511,脫機,1
27512,脫離,1
27513,脫飢,1
27514,脱離,1
27515,脾氣溫,1
27516,腎約,1
27517,腎買,1
27518,腎都,1
27519,腐朽,2
27520,腐爛,1
27521,腦sync,1
27522,腦usb去,1
27523,腦勁,1
27524,腦啫,2
27525,腦度,1
27526,腦殘,3
27527,腦殘粉,1
27528,腦用,17
27529,腦用咁,16
27530,腦症,1
27531,腦癌,1
27532,腦睇,1
27533,腦筋,3
27534,腦轉,1
27535,腦過,3
27536,腦都,1
27537,腦都唔會,1
27538,腦都無乜,1
27539,腰度,1
27540,腰長,1
27541,腳步,1
27542,腿妹,1
27543,腿費,1
27544,膏咁,1
27545,膚淺,4
27546,膚淺得來,1
27547,膠人,1
27548,膠卡,1
27549,膠喎,1
27550,膠套,3
27551,膠機,3
27552,膠款,1
27553,膠真,1
27554,膠紙,2
27555,膠邊,1
27556,膨脹,2
27557,膳稿,1
27558,膽個,2
27559,膽嘅,1
27560,膽標,1
27561,膽生,2
27562,膽用,2
27563,臉孔,1
27564,臉容,1
27565,臉書,1
27566,臉書攪,1
27567,臉色一變,1
27568,臉部,12
27569,臥底,1
27570,臨場,1
27571,臨場感,3
27572,自hi,17
27573,自high,6
27574,自iphone,1
27575,自主,6
27576,自主性,1
27577,自以,2
27578,自佛山,1
27579,自供,1
27580,自係,1
27581,自信,1
27582,自信心,1
27583,自制,4
27584,自动,1
27585,自助餐,2
27586,自動,169
27587,自動backup,2
27588,自動book,1
27589,自動reboot,1
27590,自動sync,1
27591,自動upload,1
27592,自動化,11
27593,自動化率,1
27594,自動奏,1
27595,自動平,1
27596,自動購,1
27597,自動轉,1
27598,自動鎖機,1
27599,自動開,1
27600,自動關機,1
27601,自卑,61
27602,自取,1
27603,自受,1
27604,自吹自擂,1
27605,自問,4
27606,自問係窮l,1
27607,自圓,1
27608,自在,1
27609,自大,1
27610,自大陸,2
27611,自如,1
27612,自媒体,1
27613,自定性,1
27614,自家,7
27615,自尋,1
27616,自導,3
27617,自己,1288
27618,自己ge,4
27619,自己send,1
27620,自己人,1
27621,自己友,3
27622,自己度,1
27623,自己盟,3
27624,自己認,1
27625,自已,80
27626,自巳,2
27627,自帶,1
27628,自幼,1
27629,自強,1
27630,自影片,1
27631,自從,14
27632,自從upgrade,1
27633,自從佢,1
27634,自德國,1
27635,自慰,1
27636,自我,9
27637,自打,2
27638,自拍,7
27639,自損,1
27640,自於,1
27641,自會,1
27642,自有測,1
27643,自欺,5
27644,自殺,9
27645,自殺係,2
27646,自殺喎,1
27647,自殺救,3
27648,自求,1
27649,自演剪,2
27650,自然,104
27651,自然不過,1
27652,自然唔夠,1
27653,自然本錢,1
27654,自然索,1
27655,自用,74
27656,自用x,1
27657,自由,107
27658,自由度,1
27659,自由港,2
27660,自由痕,1
27661,自由點,1
27662,自發,1
27663,自知之明,1
27664,自私,3
27665,自稱,4
27666,自稱係,2
27667,自答,1
27668,自級,1
27669,自給,8
27670,自編,3
27671,自美國,1
27672,自肯塔基州,1
27673,自能化,1
27674,自行,14
27675,自製,2
27676,自視,1
27677,自覺,4
27678,自訂,3
27679,自誇,1
27680,自認,1
27681,自豪,3
27682,自豪感,1
27683,自貿易戰,1
27684,自足,8
27685,自身,3
27686,自送,1
27687,自閉,5
27688,自閉系統,3
27689,自開,1
27690,自願,2
27691,自食,1
27692,臭係,1
27693,臭晒,1
27694,至于,1
27695,至今,6
27696,至少,23
27697,至於,2
27698,至此,2
27699,致命,2
27700,致定,2
27701,致活,1
27702,致茂,1
27703,臺商,1
27704,臺灣,1
27705,臻鼎,1
27706,與子,1
27707,與層,1
27708,與線,1
27709,與習,1
27710,與魔物,1
27711,興儀器,1
27712,興喎,2
27713,興奮,2
27714,興機,1
27715,興為,2
27716,興生,2
27717,興用,1
27718,興起,1
27719,興趣,50
27720,興趣upgrade,1
27721,興趣買,1
27722,舉例,4
27723,舉個,2
27724,舉動,1
27725,舉同,1
27726,舉牌,2
27727,舉行,10
27728,舉辦,1
27729,舊代,1
27730,舊低,1
27731,舊到,1
27732,舊區,1
27733,舊咁,1
27734,舊唔,1
27735,舊嘅,1
27736,舊嘢,3
27737,舊型,4
27738,舊客,10
27739,舊屎,3
27740,舊年,26
27741,舊手,2
27742,舊技,1
27743,舊換,1
27744,舊攪,1
27745,舊數,1
27746,舊料,2
27747,舊時,2
27748,舊有部,1
27749,舊果部,1
27750,舊樣,72
27751,舊機,106
27752,舊款,11
27753,舊款手,1
27754,舊歌,2
27755,舊殻,1
27756,舊減,1
27757,舊照,1
27758,舊版,3
27759,舊磚,1
27760,舊聞,4
27761,舊號碼,1
27762,舊貴,1
27763,舊都唔,1
27764,舊野,5
27765,舊野咁,1
27766,舊錢,2
27767,舊鐵,1
27768,舊電,17
27769,舍不同,1
27770,舒曼,1
27771,舒服,83
27772,舒漫,4
27773,舒緩,1
27774,舒蕾,1
27775,舒適,4
27776,舖換,1
27777,舖用,1
27778,舖租,1
27779,舖買,3
27780,舖頭,1
27781,舗應,1
27782,舞上舞,1
27783,舞台,1
27784,舞權,2
27785,航力,21
27786,航拍,1
27787,航拍機,60
27788,航方法,1
27789,航為,1
27790,航空,15
27791,航能,1
27792,船任,1
27793,船入,1
27794,船期,1
27795,船過,1
27796,船高,1
27797,艋舺耀,1
27798,艦機,9
27799,艦用電,1
27800,艦級,3
27801,艦都唔知,1
27802,良伴,1
27803,良多,1
27804,良好,14
27805,良好無揀錯,1
27806,良心,11
27807,良心企業,1
27808,良民,1
27809,良淑德,1
27810,良率,76
27811,良言,1
27812,艱苦,1
27813,艱難,1
27814,色亦唔,1
27815,色唔知,1
27816,色彩,17
27817,色水,4
27818,色準,2
27819,色溫,2
27820,色澤,1
27821,色盒,1
27822,色系,3
27823,色調,4
27824,色调,1
27825,色靚,1
