,msg,count
31930,約轉,1
31931,約返,1
31932,約還,1
31933,約錢,2
31934,約鐘,1
31935,約門,1
31936,約開始,1
31937,約魔物,2
31938,紅乳,1
31939,紅位置,1
31940,紅係,2
31941,紅做主,1
31942,紅包,2
31943,紅叉,2
31944,紅噪音,1
31945,紅外,1
31946,紅字,1
31947,紅小米,1
31948,紅怡,2
31949,紅手,1
31950,紅深,1
31951,紅白,3
31952,紅磡商,1
31953,紅磡訂會,1
31954,紅算,1
31955,紅紅可能,2
31956,紅紅巧,2
31957,紅紅手下留情,2
31958,紅紅港人,2
31959,紅紅表情,2
31960,紅紅黑,1
31961,紅老虎,1
31962,紅色,34
31963,紅華,1
31964,紅蓮弓矢,1
31965,紅血球,2
31966,紅街市,2
31967,紅豆,1
31968,紅返,1
31969,紅配,1
31970,紅鈴聲,1
31971,紅隧,1
31972,紅靚,1
31973,紅黑,3
31974,紋勝,1
31975,紋安全,1
31976,紋放,1
31977,紋未,1
31978,紋研,1
31979,紋裝,1
31980,紋解,10
31981,紋認証,1
31982,紋識別,1
31983,紋身,1
31984,紋辨,73
31985,紋辯識先,1
31986,紋鎖方便,1
31987,紋鎖買,1
31988,紋開,2
31989,納信,2
31990,納指,1
31991,納棒,1
31992,納米技,1
31993,納製,1
31994,納雙,1
31995,紐約時,7
31996,純低,1
31997,純劏,1
31998,純嘅,2
31999,純情,38
32000,純朋友,2
32001,純白,1
32002,純益,1
32003,純碎,1
32004,純粹,3
32005,純色,2
32006,純賣,1
32007,純迫,1
32008,純雨,8
32009,純音,2
32010,純高,1
32011,紙世界,1
32012,紙仲,1
32013,紙填表,1
32014,紙完整,1
32015,紙巾,1
32016,紙據,1
32017,紙水,1
32018,紙犯罪,1
32019,紙皮,2
32020,級不大,1
32021,級之中,1
32022,級人物,2
32023,級先,1
32024,級兵,1
32025,級前,1
32026,級容易,1
32027,級富豪,2
32028,級左,2
32029,級已經,3
32030,級強,1
32031,級後,1
32032,級徵,1
32033,級快,2
32034,級怪,1
32035,級感,1
32036,級效用,1
32037,級數,6
32038,級智障,1
32039,級有益,2
32040,級槌,1
32041,級正,1
32042,級注,1
32043,級港人,1
32044,級版,2
32045,級田,1
32046,級相,1
32047,級真,1
32048,級程,1
32049,級職員,2
32050,級解,1
32051,級說,1
32052,級超市,2
32053,級趣味,1
32054,級輕鬆,1
32055,級雜,4
32056,級難,1
32057,級電腦掘,1
32058,級食,2
32059,級高薪,2
32060,級魔物,1
32061,級黑,1
32062,紛紛蘋,1
32063,素係,1
32064,素先,1
32065,素冇,1
32066,素否,1
32067,素告,1
32068,素嘅,1
32069,素差,2
32070,素有改善,1
32071,素知,1
32072,素自然,1
32073,素蘋,1
32074,素要求,1
32075,素質,2
32076,索尼威,1
32077,索得足心,1
32078,索性將,1
32079,索性熄,1
32080,索性買,1
32081,紧主,1
32082,紧乜,1
32083,紧产能,1
32084,紧奴隶,1
32085,紧果,1
32086,紧爆,1
32087,紧系,1
32088,紫升金少,1
32089,紫圈手,1
32090,紫大概要,1
32091,累左,1
32092,累计通话,1
32093,累贅,1
32094,細上面,1
32095,細中,1
32096,細仲,1
32097,細仲有,1
32098,細佢,1
32099,細佬,3
32100,細係,3
32101,細公司,1
32102,細可能,1
32103,細吋,1
32104,細味,5
32105,細問,1
32106,細喎,1
32107,細嘅,1
32108,細基本上,2
32109,細大屏幕,1
32110,細太,2
32111,細妹,3
32112,細密,2
32113,細少,1
32114,細少少,1
32115,細岩岩,1
32116,細左,1
32117,細差不多,1
32118,細已經,1
32119,細店,1
32120,細影,2
32121,細截,1
32122,細改版,1
32123,細會,1
32124,細槽,1
32125,細玻璃,1
32126,細盒,1
32127,細盟,1
32128,細睇,2
32129,細破,1
32130,細碎,1
32131,細算,1
32132,細節做,1
32133,細細中,1
32134,細細嘅,1
32135,細緻,3
32136,細聲定,1
32137,細腰,1
32138,細自用,1
32139,細舖,6
32140,細話想,1
32141,細講,1
32142,細資料,1
32143,細賣,1
32144,細趕,2
32145,細路,3
32146,細轉,1
32147,細送到,1
32148,細重,1
32149,細金色,1
32150,細銀只得,1
32151,細鋪係,1
32152,細鋪嬲,1
32153,細鋪減,1
32154,細鋪生,1
32155,細鋪解,1
32156,細鋪買仔,1
32157,細鍾,3
32158,細開,1
32159,細雙,1
32160,細食,2
32161,細黑,1
32162,紹同事,1
32163,紹吖,2
32164,紹埋,2
32165,紹朋友,1
32166,紹移,1
32167,紹訂,1
32168,紹邊,2
32169,終主,1
32170,終係,15
32171,終先,1
32172,終入手,1
32173,終內,1
32174,終升,1
32175,終受,1
32176,終受不了,1
32177,終吸引,1
32178,終喜歡,1
32179,終安全,1
32180,終平,1
32181,終支援,1
32182,終於,119
32183,終旗,1
32184,終時,1
32185,終正,2
32186,終比美,1
32187,終汪水,2
32188,終生,2
32189,終相信,1
32190,終習,2
32191,終蟈利,1
32192,終覺得,2
32193,終訂左,1
32194,終討論洗,1
32195,終買左,1
32196,終資,1
32197,終身,2
32198,終身受,1
32199,終較,1
32200,終錢,1
32201,終陣,1
32202,終預總結,1
32203,組入,1
32204,組合來,1
32205,組合易,1
32206,組太,1
32207,組左,1
32208,組良率,1
32209,組裝,1
32210,組裝再,3
32211,組裝後,1
32212,組裝生,1
32213,組裝蘋,1
32214,組裝賺利,1
32215,組裝零件,1
32216,組諜,1
32217,組錢,1
32218,組香港,1
32219,結之下,2
32220,結交朋友,1
32221,結合,1
32222,結婚,2
32223,結局,2
32224,結手,3
32225,結抹黑,1
32226,結晶,1
32227,結束日,2
32228,結果,25
32229,結界,1
32230,結相,1
32231,結背景,1
32232,結論係,17
32233,結論華為,1
32234,結賺,1
32235,絕世,1
32236,絕係,3
32237,絕做到,1
32238,絕冇,1
32239,絕出,1
32240,絕叉,1
32241,絕可能,1
32242,絕同意,3
32243,絕安全,2
32244,絕弦,1
32245,絕後,1
32246,絕抵,1
32247,絕招,1
32248,絕支持,3
32249,絕明顯,1
32250,絕晒,1
32251,絕會,2
32252,絕有意,1
32253,絕歡迎,1
32254,絕罷買,1
32255,絕認,8
32256,絕講,1
32257,絕讚,1
32258,絕配,2
32259,絕難,1
32260,絕領,1
32261,絕鬥,1
32262,統係,2
32263,統值,1
32264,統偷,1
32265,統先,1
32266,統受,1
32267,統吸,2
32268,統垃圾,1
32269,統天下,2
32270,統安全,4
32271,統差,1
32272,統已經,1
32273,統御,1
32274,統想,1
32275,統感,1
32276,統技,1
32277,統擅,1
32278,統更加,1
32279,統更新,1
32280,統未,1
32281,統牌子,1
32282,統直角,1
32283,統真,2
32284,統穩定,2
32285,統缺陷,1
32286,統耐,1
32287,統聽,1
32288,統計顯,1
32289,統買,1
32290,統越,1
32291,統錢,1
32292,絲低端,5
32293,絲喜,1
32294,絲滑,1
32295,絲滑牙,1
32296,絲猴,1
32297,絲考,1
32298,絲襪在行,2
32299,絲襪睇,2
32300,絲話係,5
32301,絲話陸,1
32302,絲邏輯,1
32303,絶世,1
32304,絶冇,1
32305,綁定,1
32306,經事,4
32307,經佳,1
32308,經係,1
32309,經值得,1
32310,經先,60
32311,經典配搭,1
32312,經加,1
32313,經回,1
32314,經增,1
32315,經字,2
32316,經已完,72
32317,經市,1
32318,經常,18
32319,經常有,1
32320,經常用,1
32321,經怪,1
32322,經惠,1
32323,經想,1
32324,經成,1
32325,經時,1
32326,經机,1
32327,經查,1
32328,經演化,72
32329,經玩完,1
32330,經理,2
32331,經病,1
32332,經稅,1
32333,經經隻,1
32334,經網絡引擎,1
32335,經考量,1
32336,經腦,1
32337,經舊電,1
32338,經落,1
32339,經計,1
32340,經記,3
32341,經證標題,1
32342,經質,1
32343,經越南,1
32344,經轉,1
32345,經開,1
32346,經香港,1
32347,經驗分享,1
32348,經驗定,1
32349,經驗睇,1
32350,經驗豐富,1
32351,綜合,1
32352,綠什,1
32353,綠卡,2
32354,綠喜歡,1
32355,綠左,2
32356,綠帽,4
32357,綠幸福,1
32358,綠形,1
32359,綠歌,1
32360,綠聯果,1
32361,綠聯線,1
32362,綠色之中,3
32363,綠葉可能,1
32364,綠野仙,1
32365,綫充,1
32366,綫硬,1
32367,維京群,1
32368,維修,17
32369,維修完,1
32370,維問,2
32371,維回信,1
32372,維持,7
32373,維真,1
32374,維碼入,1
32375,維耐,1
32376,維蒸,1
32377,維護成,1
32378,維護送,3
32379,維鐘,2
32380,維高,1
32381,綱上行,1
32382,綱登,1
32383,綱絡裹,1
32384,綱絡變成,1
32385,綱訂購,2
32386,網中,1
32387,網中毒,1
32388,網係,4
32389,網值,1
32390,網內,1
32391,網典,2
32392,網冇,4
32393,網出,3
32394,網卡,1
32395,網友喜,1
32396,網友太,1
32397,網友已經,4
32398,網友搞,1
32399,網友爆,1
32400,網友肯定,1
32401,網友腳,1
32402,網友走,2
32403,網商店,1
32404,網問,2
32405,網喇,1
32406,網噏,1
32407,網地址,1
32408,網址,4
32409,網外,1
32410,網太空,1
32411,網密,1
32412,網左,1
32413,網差,4
32414,網已經,2
32415,網店,3
32416,網張卡,1
32417,網後,1
32418,網快慢,1
32419,網慢,4
32420,網打出,1
32421,網搞,1
32422,網收,1
32423,網放,1
32424,網數,1
32425,網是否,1
32426,網時,2
32427,網晒,1
32428,網最快,1
32429,網會,3
32430,網有事,1
32431,網有得,1
32432,網未,3
32433,網查,3
32434,網查下先,1
32435,網正常,3
32436,網民,6
32437,網水晶,1
32438,網爽,1
32439,網玩,1
32440,網甘多人,1
32441,網申,2
32442,網界,1
32443,網登,4
32444,網睇,19
32445,網窒窒,1
32446,網站,7
32447,網絡中國,1
32448,網絡作,1
32449,網絡再,1
32450,網絡商,3
32451,網絡問,1
32452,網絡完全,2
32453,網絡強,2
32454,網絡時,1
32455,網絡朋友,1
32456,網絡男人,1
32457,網絡相對,1
32458,網絡穩,1
32459,網絡網,1
32460,網絡緊,1
32461,網絡華,1
32462,網絡覆,1
32463,網絡質素,1
32464,網絡關漫,1
32465,網絡革命,1
32466,網網絡,1
32467,網老人,1
32468,網聲稱,1
32469,網處,1
32470,網見,1
32471,網見喎,1
32472,網見收,1
32473,網訂,6
32474,網訂係,1
32475,網訂左,1
32476,網訂後,1
32477,網訂貨再,1
32478,網話,1
32479,網話巿,1
32480,網說,1
32481,網買,1
32482,網買係,1
32483,網買定,1
32484,網買真,1
32485,網買裝,1
32486,網貸公司,1
32487,網資,2
32488,網路,4
32489,網送,1
32490,網通,1
32491,網速,5
32492,網速度,1
32493,網酷,2
32494,網重,1
32495,網鍵盤,1
32496,網門,1
32497,網關,1
32498,網關於依,1
32499,網頁提及,1
32500,網頁清楚,1
32501,網頁版,4
32502,網頁睇,1
32503,網頁自已,1
32504,網頁覽,1
32505,網頁覽續,1
32506,網預約,1
32507,網飛,1
32508,網香港,1
32509,綺雯,1
32510,緊上台,1
32511,緊上手,1
32512,緊中,4
32513,緊中文,1
32514,緊主,2
32515,緊乜,6
32516,緊事,1
32517,緊仔,2
32518,緊休息,2
32519,緊佢,1
32520,緊侵,1
32521,緊係,31
32522,緊俾,1
32523,緊倒,1
32524,緊兵,1
32525,緊冇,3
32526,緊出,4
32527,緊升,1
32528,緊喇,2
32529,緊喎,6
32530,緊喜歡,1
32531,緊嘅,3
32532,緊回收,1
32533,緊垃圾,1
32534,緊城,2
32535,緊外,1
32536,緊大海,1
32537,緊官方,2
32538,緊定,2
32539,緊宜家,1
32540,緊害,1
32541,緊密,1
32542,緊將,1
32543,緊小米,19
32544,緊屎,1
32545,緊左,2
32546,緊差,1
32547,緊差不多,1
32548,緊底,1
32549,緊廷,2
32550,緊張期待,17
32551,緊急,2
32552,緊想,77
32553,緊所致,1
32554,緊手,5
32555,緊打算,1
32556,緊扣,1
32557,緊拎,1
32558,緊新,6
32559,緊時,1
32560,緊更,1
32561,緊更新,1
32562,緊最新,1
32563,緊會,2
32564,緊未,2
32565,緊果,1
32566,緊果部,1
32567,緊梯,1
32568,緊水晶,2
32569,緊添,1
32570,緊渣,1
32571,緊炒家,1
32572,緊牌子,1
32573,緊玩,1
32574,緊生活,2
32575,緊皮,1
32576,緊盟友,1
32577,緊真,1
32578,緊真是,1
32579,緊研,1
32580,緊系,1
32581,緊紅色,1
32582,緊細,1
32583,緊老本,1
32584,緊考,1
32585,緊聽,1
32586,緊肯,1
32587,緊舊低,1
32588,緊華為,4
32589,緊萬,2
32590,緊藍色,1
32591,緊蠅,1
32592,緊覺得,1
32593,緊訂,1
32594,緊討論,1
32595,緊記,2
32596,緊試,1
32597,緊話,1
32598,緊諗,1
32599,緊讀讀,2
32600,緊買送,1
32601,緊貿易,1
32602,緊資料,4
32603,緊賺落袋,1
32604,緊越,1
32605,緊足球,1
32606,緊車出去,2
32607,緊輕,1
32608,緊農夫,1
32609,緊通知,4
32610,緊選,1
32611,緊邊,1
32612,緊邊手,1
32613,緊邊隻,1
32614,緊醫,2
32615,緊金色,1
32616,緊錢,1
32617,緊鐵,2
32618,緊開,1
32619,緊附近,2
32620,緊限數,1
32621,緊雙,1
32622,緊電時,1
32623,緊電話,1
32624,緊電話網,1
32625,緊非常,1
32626,緊額,1
32627,緊香港,1
32628,緒來,1
32629,線互相,1
32630,線交保,1
32631,線佢,1
32632,線佬,1
32633,線來,1
32634,線係,6
32635,線俾,1
32636,線做,1
32637,線充,45
32638,線入,1
32639,線全面,1
32640,線冇,2
32641,線出,1
32642,線叉,2
32643,線可能,2
32644,線同上,1
32645,線告,1
32646,線問,2
32647,線喎,2
32648,線嘅,2
32649,線外,1
32650,線好似,1
32651,線少,1
32652,線差,2
32653,線差得,1
32654,線序,1
32655,線影,1
32656,線快,4
32657,線快速,1
32658,線打入,1
32659,線抽射,1
32660,線拉,2
32661,線掂,1
32662,線採,1
32663,線搬去,1
32664,線撤,1
32665,線整,1
32666,線會,2
32667,線未,1
32668,線材,2
32669,線果,1
32670,線漏,1
32671,線牛,1
32672,線留,1
32673,線睇,1
32674,線確易,1
32675,線綠聯,2
32676,線耳,2
32677,線落,1
32678,線識,1
32679,線買,2
32680,線路,1
32681,線跳下,1
32682,線較,1
32683,線返,1
32684,線重,1
32685,線電腦,1
32686,線電視劇,2
32687,線電視新,1
32688,線餃,3
32689,緣時,2
32690,緣未,2
32691,緣相遇,2
32692,編演,3
32693,編知,1
32694,編碼,5
32695,編輯,4
32696,緩慢,2
32697,緯版本,1
32698,練功,2
32699,練工人,1
32700,練步兵,1
32701,練開,2
32702,緻高,2
32703,縂耐,1
32704,縮不用,2
32705,縮作,2
32706,縮保,2
32707,縮先,2
32708,縮再,3
32709,縮喜,2
32710,縮大富,1
32711,縮少,1
32712,縮屋企,3
32713,縮巧,3
32714,縮忙碌,2
32715,縮惑,1
32716,縮想,1
32717,縮揾,2
32718,縮放,3
32719,縮會,2
32720,縮果,1
32721,縮水,2
32722,縮汽,3
32723,縮洗,4
32724,縮減,1
32725,縮準,2
32726,縮火,2
32727,縮版,1
32728,縮物,2
32729,縮玩水,1
32730,縮生命力,2
32731,縮生活,3
32732,縮目的,2
32733,縮真是,1
32734,縮睇,8
32735,縮瞓,2
32736,縮矛,2
32737,縮粉,1
32738,縮細熄,1
32739,縮緊喎,1
32740,縮習,2
32741,縮聰明,2
32742,縮聽,2
32743,縮膽生毛,2
32744,縮誰,2
32745,縮請更改,2
32746,縮讀巧,2
32747,縮買車,2
32748,縮追,2
32749,縮送,2
32750,縮遊,2
32751,縮選,2
32752,縮邊,2
32753,縮陪,2
32754,縮食,5
32755,縮飲,3
32756,縮飲茶,4
32757,縮鼻,2
32758,縮鼻子,6
32759,縱欲,1
32760,總人心,1
32761,總係,2
32762,總做好,1
32763,總先,1
32764,總公司,1
32765,總共,1
32766,總出口量,1
32767,總合作,1
32768,總問,1
32769,總好似,2
32770,總已經,1
32771,總抄家,1
32772,總括,1
32773,總支出,2
32774,總數,1
32775,總新,1
32776,總是明,1
32777,總是美好,2
32778,總會,6
32779,總月,1
32780,總有得,1
32781,總果迷,1
32782,總激,2
32783,總班,1
32784,總理,4
32785,總盟,1
32786,總知,2
32787,總粗,1
32788,總統公開,1
32789,總統手,1
32790,總統改用,1
32791,總統果,1
32792,總統華,1
32793,總統話,1
32794,總統話蘋,1
32795,總網絡,1
32796,總胡,1
32797,總萬,1
32798,總裁,2
32799,總裝,1
32800,總親身,1
32801,總話,1
32802,總警,1
32803,總貴,1
32804,總送,1
32805,總錯,1
32806,總體少不了,1
32807,績永垂不朽,1
32808,績肯定,1
32809,績蘋,5
32810,績開,1
32811,繁簡,1
32812,繁複,1
32813,繁體,5
32814,織田信,2
32815,繫出,1
32816,繳付,2
32817,繳費券,1
32818,繳費順便,1
32819,繼續佢,1
32820,繼續係,1
32821,繼續做,1
32822,繼續分享,1
32823,繼續問,1
32824,繼續嘅,1
32825,繼續字,16
32826,繼續平,1
32827,繼續愛,1
32828,繼續感,1
32829,繼續扮,3
32830,繼續捧,1
32831,繼續沉,1
32832,繼續浪,1
32833,繼續睇,1
32834,繼續碳排放,1
32835,繼續笑,1
32836,繼續考古,1
32837,繼續舊,2
32838,繼續谷,1
32839,繼續返,1
32840,繼續閃電,1
32841,繼續開,2
32842,繼續開心,2
32843,繼續關,1
32844,繼續電,1
32845,續中,1
32846,續告,1
32847,續左,1
32848,續數,1
32849,續月,1
32850,續減少,1
32851,續約,1
32852,續約係,1
32853,續約再,2
32854,續約出,7
32855,續約咪,60
32856,續約平,1
32857,續約捨,1
32858,續約新,1
32859,續約時,1
32860,續約果,1
32861,續約正,1
32862,續約甘咪,1
32863,續約這,1
32864,續續法,1
32865,續约,1
32866,續航,17
32867,續設定,1
32868,續費係,1
32869,續費做,1
32870,續費分期,61
32871,續食,1
32872,纖係,2
32873,约免,1
32874,级别冇,1
32875,线屏器,1
32876,组装收,1
32877,细孖,6
32878,细机,2
32879,细胆,1
32880,终於,2
32881,绝係,1
32882,绝对正,1
32883,绝揾,1
32884,继续返,1
32885,绳挂,1
32886,缐充,1
32887,缐插,1
32888,缐明顯,1
32889,缐炸,2
32890,缐缐,1
32891,缐聽,1
32892,缺丫,1
32893,缺係,3
32894,缺列出,1
32895,缺字,1
32896,缺悲哀,1
32897,缺水缺,1
32898,缺熱,1
32899,缺講,1
32900,缺貨,1
32901,缺陷式,1
32902,缺電,1
32903,罐頭鮑,2
32904,网络供应商,1
32905,网络打电话,1
32906,罗比过添,1
32907,罩兄弟,1
32908,罩採,2
32909,罩生活,1
32910,罩開,2
32911,罪例,1
32912,罪冇,1
32913,罪吖,1
32914,罪證,1
32915,置功能,1
32916,置品质,1
32917,置左,1
32918,置影,2
32919,置接,1
32920,置新功能,1
32921,置於,1
32922,置电子,1
32923,置硬,1
32924,置線,1
32925,置評,1
32926,置鏡頭,4
32927,置雙,1
32928,置電,1
32929,置髮,1
32930,罰反,1
32931,罰左,1
32932,罰易,2
32933,罰特朗普,1
32934,罰税,1
32935,罰華為,1
32936,罰跪,2
32937,罵別,1
32938,罵戰,1
32939,罵街,1
32940,罷喇,1
32941,罷工,2
32942,罷買平,9
32943,罷買苹,5
32944,罷買蘋,1
32945,罷買蘋果,1
32946,罷買貨,5
32947,罷賠,1
32948,羅冠,1
32949,羅友開始,1
32950,羅各種,1
32951,羅志祥具名,1
32952,羅斯間諜,1
32953,羅袋,1
32954,羅錢包,1
32955,羅馬,1
32956,羈馬,2
32957,羊奶芝士,3
32958,羊奶返,1
32959,羊皮狼,2
32960,美人計,1
32961,美国中国,1
32962,美国产品,1
32963,美国却说,1
32964,美国商人,1
32965,美国大爷,1
32966,美国市场,1
32967,美国要玩,1
32968,美国财,1
32969,美国货,1
32970,美国贸易,1
32971,美国高尚,1
32972,美国高级,1
32973,美女名叫,2
32974,美女陣,2
32975,美好回,2
32976,美好快,1
32977,美好知足,1
32978,美少女戰,3
32979,美少女轉,3
32980,美式侵略,1
32981,美方无理取闹,1
32982,美方真是,2
32983,美的認,1
32984,美腿好似,2
32985,美食哂,1
32986,羚羊喊,1
32987,群組,4
32988,羨慕,7
32989,義何在,1
32990,義來,1
32991,義全,1
32992,義差,2
32993,義心,1
32994,義意,1
32995,義海,1
32996,義破,1
32997,義祖,1
32998,義表示,1
32999,義貨,1
33000,義轉型,1
33001,義隆,1
33002,義頭魔,1
33003,羽衣甘,4
33004,翁失馬,1
33005,翅味,1
33006,翅肚,1
33007,翅膀林依晨,1
33008,習一手,1
33009,習丶,1
33010,習係,2
33011,習出手,1
33012,習問,1
33013,習嘅,16
33014,習左,1
33015,習帝,3
33016,習快,3
33017,習性,2
33018,習手指,1
33019,習會,1
33020,習根本,1
33021,習棋王,1
33022,習皇帝,1
33023,習瞓,2
33024,習種輸,1
33025,習緦全家,1
33026,習總害,1
33027,習總肯定,1
33028,習讀,1
33029,習豬頭改,1
33030,習買,1
33031,習身,2
33032,習近,2
33033,習障,1
33034,習養,1
33035,翻下巴,1
33036,翻來,1
33037,翻係,1
33038,翻入屋企,1
33039,翻出,1
33040,翻原有,1
33041,翻店,1
33042,翻新佢,1
33043,翻新俾,1
33044,翻新定,1
33045,翻新新,1
33046,翻新會,1
33047,翻版大佬,1
33048,翻版歌,1
33049,翻生,1
33050,翻身,1
33051,翻電,1
33052,翻靚,1
33053,翻體,1
33054,耀光,2
33055,耀完,1
33056,耀輝,1
33057,老中恐,1
33058,老主,1
33059,老乜,1
33060,老人士,1
33061,老人家可惜,1
33062,老作,4
33063,老做,2
33064,老兄仲,1
33065,老兄陸,1
33066,老公住,2
33067,老共,2
33068,老化品牌,1
33069,老友名句,1
33070,老友女朋友,1
33071,老吹,1
33072,老味,2
33073,老太,2
33074,老奉,1
33075,老套咖,2
33076,老女人,2
33077,老婆三叔,1
33078,老婆仲同,1
33079,老婆係,1
33080,老婆值,1
33081,老婆出,1
33082,老婆回家,2
33083,老婆埋,1
33084,老婆已經,1
33085,老婆捨,1
33086,老婆最好,2
33087,老婆會,2
33088,老婆果部,2
33089,老婆發現,1
33090,老婆自用,1
33091,老婆裝線,1
33092,老婆話,1
33093,老婆識,1
33094,老婆轉,1
33095,老婆錯,1
33096,老婆鬧,1
33097,老尾,5
33098,老尾乜,1
33099,老尾打仗,5
33100,老尾拿手,1
33101,老尾產,1
33102,老尾監,1
33103,老尾自制,1
33104,老尾認,1
33105,老屈共,1
33106,老屈毒,1
33107,老左面,2
33108,老底爆,1
33109,老弱孺,1
33110,老手來,1
33111,老手話,2
33112,老挨,1
33113,老摩托,1
33114,老早想好,1
33115,老會,3
33116,老未,1
33117,老本新野,1
33118,老果,1
33119,老母生,1
33120,老母真,1
33121,老減,1
33122,老爸吸引,1
33123,老爸話,1
33124,老特踩,1
33125,老狗蚊,1
33126,老真,3
33127,老破,1
33128,老系,2
33129,老納,1
33130,老細,2
33131,老總,4
33132,老美人人,1
33133,老美仆,1
33134,老美偷人,1
33135,老美先,1
33136,老美其实,1
33137,老美商品,1
33138,老美喊,1
33139,老美好,1
33140,老美已經,1
33141,老美真,2
33142,老美航空公司,5
33143,老美講,1
33144,老美貨,1
33145,老美食,1
33146,老習,2
33147,老翻,2
33148,老脾,1
33149,老虎乸,3
33150,老虎尊,1
33151,老虎拉走,1
33152,老虎睇,1
33153,老蝗,1
33154,老襯,7
33155,老西放,1
33156,老西買,1
33157,老親,1
33158,老話,1
33159,老說,2
33160,老謀,1
33161,老講,80
33162,老講間間,4
33163,老豆,2
33164,老豆老母,1
33165,老豐,61
33166,老貴,60
33167,老買,1
33168,老軍,1
33169,老輩,1
33170,老轉,1
33171,老野先,1
33172,老野講,1
33173,老闆話,2
33174,老電,1
33175,老電話,1
33176,老面,1
33177,老駛,1
33178,老鬼記,2
33179,老鹰杀,1
33180,老鼠患癌,1
33181,老鼠樂園,2
33182,老鼠貨,1
33183,老鼠預,1
33184,考上台,1
33185,考下下面,1
33186,考下華,1
33187,考不要,1
33188,考中,1
33189,考中國,1
33190,考乜,1
33191,考什,1
33192,考仲用,1
33193,考低,1
33194,考係,1
33195,考入手,75
33196,考再,1
33197,考包膜,1
33198,考古下巴,1
33199,考古角度,1
33200,考周到,1
33201,考品牌,1
33202,考小米,1
33203,考方法,1
33204,考早,1
33205,考果,1
33206,考正,1
33207,考產,1
33208,考科技,1
33209,考究佢,1
33210,考範,1
33211,考緊,7
33212,考緊讀,2
33213,考縮,1
33214,考試,1
33215,考話,1
33216,考買,5
33217,考買華,1
33218,考轉,2
33219,考轉華,1
33220,考轉銀,1
33221,考運輸,1
33222,考量俾,1
33223,考金色,1
33224,考際,1
33225,考順,2
33226,考驗,1
33227,耍虎,1
33228,耐之前,20
33229,耐係,2
33230,耐先,4
33231,耐先知,1
33232,耐冇,8
33233,耐可能,1
33234,耐味,1
33235,耐少,1
33236,耐左,4
33237,耐後,2
33238,耐性搞,1
33239,耐拎,1
33240,耐插,1
33241,耐摔,1
33242,耐收到,2
33243,耐新,1
33244,耐新都,1
33245,耐明,1
33246,耐智,1
33247,耐有感,1
33248,耐未,1
33249,耐用安全,1
33250,耐用左,1
33251,耐用程度,1
33252,耐用籍,1
33253,耐用非常,1
33254,耐耐,2
33255,耐耐用,1
33256,耐聽,1
33257,耐見,6
33258,耐覺,1
33259,耐計,1
33260,耐記,2
33261,耐謂,1
33262,耐講,1
33263,耐講義,1
33264,耐買,1
33265,耐通,1
33266,耐通知,1
33267,耐隊,1
33268,耐類,1
33269,耐食肉,1
33270,耗時,1
33271,耗盡,2
33272,耗電,6
33273,耳仔軟,1
33274,耳供,1
33275,耳信,1
33276,耳口,1
33277,耳嘅,1
33278,耳恭喜,1
33279,耳机佢,1
33280,耳真,1
33281,耳筒,3
33282,耳絕,1
33283,耳線,1
33284,耳群乜,1
33285,耳聽,1
33286,耳舉行,1
33287,耳講,1
33288,耿耿於,1
33289,聆聲,5
33290,聊偷,1
33291,聊錄,1
33292,联通大陆,1
33293,聖星,4
33294,聖節活,2
33295,聖節甘多人,2
33296,聖誕派,1
33297,聖誕登,2
33298,聖誕禮物,4
33299,聖誕飾,2
33300,聖鬥士,2
33301,聚會,2
33302,聚焦貴,1
33303,聚近墨者黑,1
33304,聞來,1
33305,聞例,1
33306,聞係,2
33307,聞信,1
33308,聞值,5
33309,聞出,1
33310,聞前面,1
33311,聞喇,1
33312,聞嘅,1
33313,聞大佬,1
33314,聞好似,1
33315,聞強,1
33316,聞拿出,1
33317,聞推,1
33318,聞播,2
33319,聞白痴,1
33320,聞真,2
33321,聞睇,1
33322,聞續,1
33323,聞芒,1
33324,聞話開,1
33325,聞講為,1
33326,聞賺,1
33327,聞這,1
33328,聞連副主席,1
33329,聞酸味,1
33330,聯口,1
33331,聯局,2
33332,聯想,1
33333,聯發科,2
33334,聯盟,26
33335,聯絡卡,1
33336,聯絡華,1
33337,聯網工具,1
33338,聯網最早,1
33339,聯賽顛,1
33340,聯通,9
33341,聯音,1
33342,聰明,11
33343,聰明了,1
33344,聰明人,1
33345,聲乜,1
33346,聲係,1
33347,聲先,1
33348,聲入,1
33349,聲出,1
33350,聲加,1
33351,聲同音,1
33352,聲問,1
33353,聲器,3
33354,聲大佬,2
33355,聲好似,1
33356,聲好好,1
33357,聲少,1
33358,聲底,1
33359,聲手,1
33360,聲打去,1
33361,聲播,1
33362,聲數,1
33363,聲明,1
33364,聲最好,1
33365,聲會,1
33366,聲玩,1
33367,聲球,1
33368,聲用到,1
33369,聲疾呼,1
33370,聲稱,2
33371,聲聲話支援,1
33372,聲聽,2
33373,聲裡,2
33374,聲解,1
33375,聲討安,1
33376,聲試,1
33377,聲話合理,1
33378,聲話有得,1
33379,聲講揸,1
33380,聲轉為,1
33381,聲這全音,1
33382,聲量,1
33383,聲阿嫣,1
33384,聲音,7
33385,聴朋友,1
33386,職企,1
33387,職低薪,3
33388,職係,1
33389,職前,2
33390,職員先,2
33391,職員客,1
33392,職員幫,1
33393,職員態度,1
33394,職員教,1
